gene_id	bundle_id	chr	left	right	FPKM	FPKM_conf_lo	FPKM_conf_hi	status
NCU08930	25731	supercont10.5	5742272	5743503	380.119	341.125	419.112	OK
NCU08926	25726	supercont10.5	5726165	5732456	17.1066	8.83457	25.3786	OK
NCU08932	25733	supercont10.5	5747580	5748749	0.350491	0	1.53454	OK
NCU08933	25734	supercont10.5	5749635	5751468	5.82908	1.00038	10.6578	OK
NCU08934	25735	supercont10.5	5751761	5753082	23.9747	14.1819	33.7675	OK
NCU08931	25732	supercont10.5	5744578	5746689	54.2476	39.517	68.9782	OK
NCU08935	25736	supercont10.5	5753562	5755588	41.3807	28.5151	54.2463	OK
NCU08937	25738	supercont10.5	5760279	5761049	0	0	0	OK
NCU08938	25739	supercont10.5	5764507	5766382	10.9886	4.35876	17.6184	OK
NCU08939	25740	supercont10.5	5768296	5770600	58.1428	42.8925	73.3931	OK
NCU08940	25741	supercont10.5	5771664	5773043	268.443	235.675	301.212	OK
NCU08942	25743	supercont10.5	5778769	5780689	18.2224	9.68488	26.76	OK
NCU08941	25742	supercont10.5	5773907	5776282	21.3128	12.0797	30.546	OK
NCU08943	25744	supercont10.5	5781015	5782031	45.6059	32.0994	59.1123	OK
NCU08944	25745	supercont10.5	5782545	5784018	102.493	82.2454	122.741	OK
NCU08945	25746	supercont10.5	5784202	5786489	9.81976	3.55246	16.0871	OK
NCU08946	25747	supercont10.5	5787827	5789095	173.847	147.477	200.218	OK
NCU08947	25748	supercont10.5	5789501	5790740	697.035	644.232	749.837	OK
NCU08948	25749	supercont10.5	5793071	5795947	44.1054	30.823	57.3878	OK
NCU08953	25753	supercont10.5	5803755	5805213	0.739691	0	2.4598	OK
NCU08951	25751	supercont10.5	5798928	5800612	56.5331	41.4954	71.5708	OK
NCU08952	25752	supercont10.5	5801156	5802735	31.0466	19.9027	42.1905	OK
NCU08954	25754	supercont10.5	5805354	5806789	109.316	88.4052	130.227	OK
NCU08955	25755	supercont10.5	5807339	5808690	82.2265	64.0907	100.362	OK
NCU08956	25756	supercont10.5	5809710	5811873	86.9033	68.2589	105.548	OK
NCU11659	25758	supercont10.5	5820858	5821669	0	0	0	OK
NCU11660	25760	supercont10.5	5824138	5824836	0	0	0	OK
NCU08959	25759	supercont10.5	5821749	5823968	32.8058	21.3506	44.2611	OK
NCU08957	25757	supercont10.5	5815580	5820523	122.062	99.9659	144.159	OK
NCU11661	25762	supercont10.5	5827562	5828087	0.642038	0	2.24458	OK
NCU08960	25761	supercont10.5	5824889	5826141	1116.32	1049.49	1183.14	OK
NCU08961	25763	supercont10.5	5830564	5833708	83.5265	65.248	101.805	OK
NCU08962	25764	supercont10.5	5841194	5843752	39.1687	26.6517	51.6856	OK
NCU08963	25765	supercont10.5	5846881	5847975	1014.8	951.084	1078.51	OK
NCU08949	25750	supercont10.5	5797380	5798765	1068.27	1002.9	1133.64	OK
NCU08968	25770	supercont10.5	5866269	5867586	10.203	3.8146	16.5915	OK
NCU08965	25767	supercont10.5	5854168	5856816	35.2246	23.3545	47.0947	OK
NCU08969	25771	supercont10.5	5868145	5869980	1.80498	0	4.49197	OK
NCU08970	25772	supercont10.5	5871411	5872067	0	0	0	OK
NCU08971	25773	supercont10.5	5872681	5873113	0	0	0	OK
NCU08972	25775	supercont10.5	5877440	5878832	0	0	0	OK
NCU11375	25774	supercont10.5	5875166	5876129	9.66262	3.44567	15.8796	OK
NCU08967	25769	supercont10.5	5863305	5865693	16.643	8.48383	24.8022	OK
NCU08964	25766	supercont10.5	5848219	5849916	1022.51	958.56	1086.47	OK
NCU08966	25768	supercont10.5	5858402	5862068	9.89768	3.60556	16.1898	OK
NCU10061	25776	supercont10.5	5883020	5884734	241.372	210.3	272.444	OK
NCU10062	25777	supercont10.5	5885180	5887082	43.9864	30.722	57.2509	OK
NCU10063	25778	supercont10.5	5888128	5889342	198.077	169.929	226.225	OK
NCU09841	25779	supercont10.5	5918666	5919574	51.6504	37.2768	66.0241	OK
NCU09844	25782	supercont10.5	5927583	5928685	4.84734	0.444003	9.25067	OK
NCU09845	25783	supercont10.5	5929163	5929957	13.9043	6.44662	21.362	OK
NCU09843	25781	supercont10.5	5924380	5926051	14.0453	6.5499	21.5407	OK
NCU09842	25780	supercont10.5	5921310	5923910	119.505	97.6416	141.369	OK
NCU09848	25786	supercont10.5	5948288	5949602	11.932	5.02349	18.8406	OK
NCU09851	25787	supercont10.5	5957370	5958636	0	0	0	OK
NCU09852	25788	supercont10.5	5958734	5960184	3.17539	0	6.73931	OK
NCU09853	25789	supercont10.5	5961851	5963250	2.70405	0	5.99284	OK
NCU09855	25791	supercont10.5	5968747	5969817	1.1058	0	3.20895	OK
NCU09847	25785	supercont10.5	5940119	5942767	31.2323	20.0551	42.4095	OK
NCU09854	25790	supercont10.5	5964224	5966551	0.202321	0	1.10192	OK
NCU09846	25784	supercont10.5	5932515	5936664	14.1723	6.64308	21.7015	OK
NCU09948	25796	supercont10.5	6025495	6026290	0	0	0	OK
NCU09947	25795	supercont10.5	6023507	6024661	0.789225	0	2.56599	OK
NCU09949	25797	supercont10.5	6027729	6028640	0	0	0	OK
NCU09950	25798	supercont10.5	6029830	6030256	0	0	0	OK
NCU09857	25793	supercont10.5	5975701	5977842	8.18788	2.46499	13.9108	OK
NCU09951	25799	supercont10.5	6030836	6031483	0	0	0	OK
NCU09952	25800	supercont10.5	6032207	6032868	0	0	0	OK
NCU09953	25801	supercont10.5	6033312	6034014	0	0	0	OK
NCU09858	25794	supercont10.5	5978134	5979998	37.5096	25.2605	49.7586	OK
NCU09956	25804	supercont10.5	6041266	6041800	1.11228	0	3.22157	OK
NCU09955	25803	supercont10.5	6038403	6040286	1.66386	0	4.24368	OK
NCU09856	25792	supercont10.5	5971338	5974961	14.5274	6.90443	22.1504	OK
NCU09961	25808	supercont10.5	6052653	6053377	0	0	0	OK
NCU09959	25807	supercont10.5	6049653	6050526	29.0767	18.2922	39.8613	OK
NCU09965	25810	supercont10.5	6060920	6062353	0	0	0	OK
NCU09966	25811	supercont10.5	6064587	6066000	0	0	0	OK
NCU09964	25809	supercont10.5	6058226	6058877	3.03322	0	6.51645	OK
NCU09958	25806	supercont10.5	6047122	6049161	22.9011	13.3301	32.4721	OK
NCU09954	25802	supercont10.5	6035120	6038202	1.62682	0	4.17775	OK
NCU07249	25812	supercont10.5	6081632	6083258	0	0	0	OK
NCU09957	25805	supercont10.5	6042571	6045717	0.540982	0	2.01201	OK
NCU11662	25813	supercont10.5	6084712	6086068	1.03055	0	3.06088	OK
NCU11663	25814	supercont10.5	6087153	6088614	0	0	0	OK
NCU07247	25815	supercont10.5	6090222	6091817	40.2573	27.5676	52.9471	OK
NCU07244	25819	supercont10.5	6119261	6119798	0	0	0	OK
NCU07243	25820	supercont10.5	6120565	6121372	0	0	0	OK
NCU11664	25817	supercont10.5	6100091	6100997	0.390604	0	1.64057	OK
NCU07245	25818	supercont10.5	6114869	6116228	0.658125	0	2.28062	OK
NCU07242	25821	supercont10.5	6123379	6124253	10.5288	4.0392	17.0185	OK
NCU07246	25816	supercont10.5	6093827	6096482	16.7917	8.5962	24.9873	OK
NCU07241	25822	supercont10.5	6124520	6127063	3.68674	0	7.52692	OK
NCU07239	25824	supercont10.5	6132672	6133498	0.829593	0	2.65123	OK
NCU07240	25823	supercont10.5	6128060	6129383	197.677	169.558	225.797	OK
NCU07237	25826	supercont10.5	6138741	6139556	1.18948	0	3.37075	OK
NCU11665	25827	supercont10.5	6152167	6152889	0	0	0	OK
NCU07235	25828	supercont10.5	6155333	6157523	0	0	0	OK
NCU07234	25829	supercont10.5	6157837	6159441	5.42981	0.76942	10.0902	OK
NCU07233	25830	supercont10.5	6160671	6161715	49.3445	35.2954	63.3936	OK
NCU07232	25831	supercont10.5	6162381	6163503	8.39651	2.60117	14.1919	OK
NCU07229	25834	supercont10.5	6177260	6177892	0	0	0	OK
NCU07228	25835	supercont10.5	6191092	6191712	0	0	0	OK
NCU07227	25836	supercont10.5	6192809	6193672	0	0	0	OK
NCU07230	25833	supercont10.5	6173804	6175672	4.66556	0.345576	8.98554	OK
NCU07231	25832	supercont10.5	6166335	6168117	12.1664	5.19032	19.1425	OK
NCU07238	25825	supercont10.5	6135184	6138078	92.3173	73.1009	111.534	OK
NCU07224	25839	supercont10.5	6201906	6203334	0	0	0	OK
NCU07225	25838	supercont10.5	6198658	6199980	0	0	0	OK
NCU07222	25840	supercont10.5	6204323	6205847	29.3274	18.4965	40.1584	OK
NCU07226	25837	supercont10.5	6194673	6197388	0	0	0	OK
NCU07219	25842	supercont10.5	6214816	6215116	0	0	0	OK
NCU07216	25845	supercont10.5	6222267	6222909	0	0	0	OK
NCU07215	25846	supercont10.5	6223716	6224199	0	0	0	OK
NCU07214	25847	supercont10.5	6225075	6227238	0	0	0	OK
NCU07217	25844	supercont10.5	6220000	6220672	0	0	0	OK
NCU07213	25848	supercont10.5	6228734	6229094	0	0	0	OK
NCU07211	25850	supercont10.5	6231159	6232580	0	0	0	OK
NCU07212	25849	supercont10.5	6229404	6230566	0	0	0	OK
NCU07218	25843	supercont10.5	6217321	6218940	0	0	0	OK
NCU07208	25853	supercont10.5	6237806	6238634	0	0	0	OK
NCU07209	25852	supercont10.5	6235621	6236738	3.46132	0	7.18225	OK
NCU07207	25854	supercont10.5	6239637	6241091	0	0	0	OK
NCU07210	25851	supercont10.5	6232860	6234417	57.8453	42.6341	73.0566	OK
NCU07206	25855	supercont10.5	6243420	6245798	2.45171	0	5.58329	OK
NCU07221	25841	supercont10.5	6207872	6211629	26.3336	16.0704	36.5969	OK
NCU11348	25856	supercont10.5	6246049	6246815	456.945	414.193	499.698	OK
NCU07204	25858	supercont10.5	6250704	6251866	0	0	0	OK
NCU07203	25859	supercont10.5	6253123	6254133	5.90899	1.04731	10.7707	OK
NCU07202	25860	supercont10.5	6255039	6256671	4.86198	0.452003	9.27197	OK
NCU07201	25861	supercont10.5	6257835	6259251	5.95559	1.07477	10.8364	OK
NCU07205	25857	supercont10.5	6248092	6250263	185.215	157.997	212.434	OK
NCU07199	25863	supercont10.5	6264819	6266641	1.75974	0	4.41285	OK
NCU07196	25865	supercont10.5	6271975	6272643	15.6876	7.76608	23.6091	OK
NCU07197	25864	supercont10.5	6270437	6271479	23.3207	13.6624	32.979	OK
NCU07195	25866	supercont10.5	6272815	6273952	10.9305	4.31825	17.5428	OK
NCU07194	25867	supercont10.5	6276334	6277766	2.92673	0	6.34827	OK
NCU07193	25868	supercont10.5	6279034	6280414	10.56	4.06075	17.0592	OK
NCU07200	25862	supercont10.5	6261933	6263231	615.441	565.825	665.057	OK
NCU07190	25871	supercont10.5	6293622	6294895	11.2452	4.53845	17.952	OK
NCU11667	25872	supercont10.5	6297459	6298740	6.72924	1.54109	11.9174	OK
NCU07192	25869	supercont10.5	6282467	6285085	73.1072	56.0067	90.2078	OK
NCU07191	25870	supercont10.5	6287425	6289962	30.8799	19.7659	41.9938	OK
NCU07188	25873	supercont10.5	6299436	6300957	27.6866	17.163	38.2102	OK
NCU07185	25876	supercont10.5	6310399	6311736	0.398052	0	1.65988	OK
NCU07186	25875	supercont10.5	6308114	6309371	0.415005	0	1.70342	OK
NCU07184	25877	supercont10.5	6312090	6313200	0	0	0	OK
NCU07183	25878	supercont10.5	6313307	6314212	0.914037	0	2.82614	OK
NCU07187	25874	supercont10.5	6301894	6307121	15.4226	7.56826	23.2769	OK
NCU07181	25880	supercont10.5	6316010	6317526	4.89224	0.46856	9.31593	OK
NCU07180	25881	supercont10.5	6321293	6323240	8.97957	2.98638	14.9728	OK
NCU07178	25883	supercont10.5	6335580	6336177	65.6827	49.4737	81.8917	OK
NCU07177	25885	supercont10.5	6342371	6342776	1.60993	0	4.14758	OK
NCU11669	25884	supercont10.5	6336475	6337367	19.5324	10.6933	28.3715	OK
NCU07176	25886	supercont10.5	6344909	6346229	6.51956	1.41287	11.6262	OK
NCU07182	25879	supercont10.5	6314316	6315667	1903.94	1816.67	1991.21	OK
NCU07175	25887	supercont10.5	6346369	6348267	69.7586	53.0542	86.4629	OK
NCU07174	25888	supercont10.5	6349801	6351584	29.1553	18.3562	39.9544	OK
NCU11668	25882	supercont10.5	6330079	6331980	11.9679	7.39173	16.5442	OK
NCU10166	25882	supercont10.5	6331672	6333871	11.6006	6.47939	16.7217	OK
NCU07172	25890	supercont10.5	6355799	6357543	14.0748	6.57156	21.5781	OK
NCU07173	25889	supercont10.5	6352316	6354747	78.2059	60.519	95.8927	OK
NCU11670	25893	supercont10.5	6362122	6362793	14.5295	6.90599	22.153	OK
NCU07170	25892	supercont10.5	6360684	6361878	68.8564	52.2605	85.4524	OK
NCU07171	25891	supercont10.5	6358375	6360166	170.486	144.372	196.6	OK
NCU07169	25894	supercont10.5	6363141	6364930	62.5155	46.7022	78.3289	OK
NCU07168	25895	supercont10.5	6366510	6370076	8.73262	2.82242	14.6428	OK
NCU07167	25896	supercont10.5	6370104	6371322	85.2078	66.7462	103.669	OK
NCU07166	25897	supercont10.5	6372026	6373806	9.84525	3.56982	16.1207	OK
NCU11671	25899	supercont10.5	6377180	6377882	4.90565	0.475907	9.33538	OK
NCU07163	25901	supercont10.5	6379931	6380604	1.73161	0	4.36343	OK
NCU07161	25903	supercont10.5	6385614	6386419	0	0	0	OK
NCU07164	25900	supercont10.5	6378096	6379103	6.28337	1.27004	11.2967	OK
NCU07165	25898	supercont10.5	6374480	6376191	87.4609	68.7568	106.165	OK
NCU07162	25902	supercont10.5	6381057	6383763	2.45655	0	5.59122	OK
NCU07157	25906	supercont10.5	6399591	6401037	4.8335	0.436453	9.23054	OK
NCU07158	25905	supercont10.5	6396378	6398854	24.1939	14.3564	34.0313	OK
NCU07159	25904	supercont10.5	6393939	6395650	1040.62	976.104	1105.14	OK
NCU07151	25911	supercont10.5	6412875	6413555	0	0	0	OK
NCU07152	25910	supercont10.5	6411399	6412219	0	0	0	OK
NCU11672	25909	supercont10.5	6409852	6410734	3.02916	0	6.51006	OK
NCU07150	25912	supercont10.5	6414592	6416401	0	0	0	OK
NCU07148	25914	supercont10.5	6420072	6422165	0	0	0	OK
NCU07147	25915	supercont10.5	6422488	6423410	0	0	0	OK
NCU07146	25916	supercont10.5	6423833	6427067	0	0	0	OK
NCU07149	25913	supercont10.5	6417639	6419476	0.519419	0	1.96083	OK
NCU07145	25917	supercont10.5	6428124	6429262	0	0	0	OK
NCU11673	25919	supercont10.5	6435236	6435860	0	0	0	OK
NCU07144	25918	supercont10.5	6431521	6433447	0.144464	0	0.904634	OK
NCU07143	25920	supercont10.6	1358	2581	14.8044	7.10908	22.4997	OK
NCU07140	25923	supercont10.6	9190	11740	3.03545	0	6.51996	OK
NCU07141	25922	supercont10.6	4505	6178	28.7628	18.0366	39.489	OK
NCU07138	25925	supercont10.6	20657	21842	42.881	29.7843	55.9777	OK
NCU11342	25926	supercont10.6	24457	25894	1.10092	0	3.19942	OK
NCU12062	25927	supercont10.6	26644	27616	18.441	9.85237	27.0295	OK
NCU07136	25928	supercont10.6	29374	30141	4.48469	0.249271	8.7201	OK
NCU07135	25929	supercont10.6	32844	35112	14.1236	6.6073	21.6398	OK
NCU07142	25921	supercont10.6	3548	4482	149.615	125.151	174.078	OK
NCU07134	25930	supercont10.6	35679	37282	2.90492	0	6.31368	OK
NCU07133	25931	supercont10.6	37286	38764	8.9508	2.96722	14.9344	OK
NCU07132	25932	supercont10.6	40098	42394	4.6308	0.326941	8.93466	OK
NCU12063	25933	supercont10.6	43025	44570	8.03787	2.36764	13.7081	OK
NCU07130	25935	supercont10.6	47074	48564	9.10908	3.07283	15.1453	OK
NCU12064	25934	supercont10.6	44922	46881	7.22401	1.84851	12.5995	OK
NCU12065	25936	supercont10.6	48619	49910	0.620378	0	2.19566	OK
NCU07156	25907	supercont10.5	6401409	6403329	32.3474	27.6958	36.999	OK
NCU07155	25907	supercont10.5	6403230	6405076	208.197	181.834	234.561	OK
NCU07139	25924	supercont10.6	15086	17917	34.3038	25.0421	43.5655	OK
NCU11341	25924	supercont10.6	17860	19925	24.6504	18.5545	30.7463	OK
NCU07129	25937	supercont10.6	50830	52898	184.884	157.69	212.079	OK
NCU07154	25908	supercont10.5	6406163	6407816	20.4494	17.8898	23.009	OK
NCU07153	25908	supercont10.5	6407762	6409520	221.122	192.582	249.662	OK
NCU07124	25940	supercont10.6	64565	66655	0	0	0	OK
NCU07125	25939	supercont10.6	61091	64433	23.16	13.535	32.7849	OK
NCU07122	25942	supercont10.6	71724	72159	0	0	0	OK
NCU07127	25938	supercont10.6	58062	59180	48.7527	37.5079	59.9975	OK
NCU07126	25938	supercont10.6	59020	60039	23.3816	17.6073	29.1558	OK
NCU07123	25941	supercont10.6	67750	70546	78.09	60.4163	95.7637	OK
NCU07121	25943	supercont10.6	72892	75435	61.4372	45.7609	77.1136	OK
NCU08936	25737	supercont10.5	5755899	5759044	1389.3	1314.75	1463.84	OK
NCU07115	25947	supercont10.6	128968	130837	1.20783	0	3.40586	OK
NCU07113	25949	supercont10.6	136246	138233	12.0943	5.1389	19.0496	OK
NCU07117	25945	supercont10.6	101592	104258	64.8747	48.7657	80.9836	OK
NCU07111	25951	supercont10.6	140629	142099	7.6048	2.08944	13.1202	OK
NCU07112	25950	supercont10.6	138469	140161	39.6743	27.0768	52.2718	OK
NCU07109	25953	supercont10.6	145092	145466	0	0	0	OK
NCU07110	25952	supercont10.6	142176	144091	8.35308	2.57274	14.1334	OK
NCU07108	25954	supercont10.6	148385	149547	77.6754	60.0487	95.3021	OK
NCU12067	25955	supercont10.6	149764	150945	23.8503	14.0829	33.6176	OK
NCU07114	25948	supercont10.6	131845	136148	3.92372	0	7.8854	OK
NCU12069	25958	supercont10.6	155204	156962	0	0	0	OK
NCU07107	25957	supercont10.6	153549	154920	7.62118	2.09989	13.1425	OK
NCU07105	25960	supercont10.6	160016	160757	0	0	0	OK
NCU07106	25959	supercont10.6	157769	158549	0	0	0	OK
NCU07103	25962	supercont10.6	163915	164689	0	0	0	OK
NCU07104	25961	supercont10.6	161934	162582	0	0	0	OK
NCU07101	25964	supercont10.6	167969	168530	4.3208	0.163491	8.4781	OK
NCU07102	25963	supercont10.6	166531	167416	7.25076	1.86531	12.6362	OK
NCU12068	25956	supercont10.6	151703	153478	18.5809	9.95982	27.2021	OK
NCU07116	25946	supercont10.6	121812	128184	0.906468	0	2.81064	OK
NCU07099	25966	supercont10.6	171111	172314	19.5273	10.6894	28.3653	OK
NCU07092	25970	supercont10.6	192354	194418	0	0	0	OK
NCU07095	25968	supercont10.6	184160	185089	0	0	0	OK
NCU07091	25971	supercont10.6	195741	196775	0	0	0	OK
NCU07094	25969	supercont10.6	185221	187110	2.75389	0	6.07285	OK
NCU07100	25965	supercont10.6	169315	171088	175.701	149.19	202.211	OK
NCU07090	25972	supercont10.6	197964	199028	0	0	0	OK
NCU07089	25973	supercont10.6	200046	201341	0	0	0	OK
NCU07086	25976	supercont10.6	206034	208139	0	0	0	OK
NCU07085	25977	supercont10.6	209404	209713	0	0	0	OK
NCU07098	25967	supercont10.6	176318	178722	23.1769	13.5484	32.8054	OK
NCU07087	25975	supercont10.6	203458	204202	0	0	0	OK
NCU07088	25974	supercont10.6	202293	202718	121.852	99.7746	143.929	OK
NCU07084	25978	supercont10.6	212907	213996	0	0	0	OK
NCU07083	25979	supercont10.6	215486	217229	33.3872	21.8309	44.9435	OK
NCU07081	25981	supercont10.6	223195	225106	67.3091	50.9006	83.7175	OK
NCU07080	25982	supercont10.6	225183	226451	26.9242	16.5465	37.3019	OK
NCU07082	25980	supercont10.6	218497	221561	64.3332	48.2916	80.3748	OK
NCU07078	25984	supercont10.6	231693	232742	2.8426	0	6.2146	OK
NCU07075	25987	supercont10.6	243272	245633	7.17187	1.8158	12.5279	OK
NCU07074	25988	supercont10.6	249262	251427	6.45214	1.37193	11.5324	OK
NCU07077	25985	supercont10.6	233092	236210	1.05383	0	3.10695	OK
NCU07076	25986	supercont10.6	238338	241210	0.852047	0	2.69818	OK
NCU07073	25989	supercont10.6	252870	255174	10.2339	3.83578	16.6319	OK
NCU07079	25983	supercont10.6	227188	230486	89.2276	70.3355	108.12	OK
NCU07072	25990	supercont10.6	255481	257369	21.3884	12.1389	30.6379	OK
NCU07070	25992	supercont10.6	262124	264358	9.26888	3.17991	15.3578	OK
NCU07071	25991	supercont10.6	258769	261202	22.7381	13.2012	32.275	OK
NCU07069	25993	supercont10.6	264918	267839	76.8744	59.3388	94.41	OK
NCU07068	25994	supercont10.6	275768	278684	12.6582	5.54255	19.7739	OK
NCU07067	25995	supercont10.6	280639	283134	46.3499	32.7337	59.966	OK
NCU07066	25996	supercont10.6	286623	287841	22.6821	13.1569	32.2072	OK
NCU07065	25997	supercont10.6	288648	290319	8.2611	2.51267	14.0095	OK
NCU12071	25999	supercont10.6	294513	295020	36.6375	24.5317	48.7433	OK
NCU07064	25998	supercont10.6	292929	294493	64.6906	48.6045	80.7767	OK
NCU12072	26000	supercont10.6	295352	296526	13.7483	6.33256	21.164	OK
NCU07063	26001	supercont10.6	297395	299216	40.8466	28.0643	53.6289	OK
NCU07062	26002	supercont10.6	301672	304887	16.0888	8.06661	24.1109	OK
NCU09968	26003	supercont10.6	309678	313666	33.3829	21.8273	44.9385	OK
NCU09969	26004	supercont10.6	314112	320071	6.02057	1.1132	10.9279	OK
NCU07057	26008	supercont10.6	335181	335958	52.1476	37.7049	66.5903	OK
NCU12073	26009	supercont10.6	336901	339226	1.29677	0	3.57429	OK
NCU07055	26010	supercont10.6	339389	340932	0.276304	0	1.3276	OK
NCU07058	26007	supercont10.6	331769	334675	8.2763	2.52259	14.03	OK
NCU07059	26006	supercont10.6	327601	331170	22.4843	13.0008	31.9678	OK
NCU10344	26011	supercont10.6	342336	344310	0.145146	0	0.907105	OK
NCU07054	26012	supercont10.6	346217	348122	0.334283	0	1.49063	OK
NCU07051	26014	supercont10.6	352642	353170	1.63662	0	4.19523	OK
NCU04689	26017	supercont10.6	391603	392299	0	0	0	OK
NCU07049	26016	supercont10.6	358750	359524	15.6003	7.70085	23.4997	OK
NCU04690	26018	supercont10.6	393708	394804	15.1719	7.38165	22.9621	OK
NCU07053	26013	supercont10.6	348238	349971	126.309	103.831	148.786	OK
NCU07050	26015	supercont10.6	355361	357848	0.790136	0	2.56793	OK
NCU04691	26019	supercont10.6	396057	397946	0.859597	0	2.71389	OK
NCU12074	26021	supercont10.6	406882	408347	4.76212	0.397661	9.12657	OK
NCU04695	26024	supercont10.6	415594	416452	10.5747	4.07092	17.0784	OK
NCU12075	26022	supercont10.6	408407	409970	0.399703	0	1.66415	OK
NCU04694	26023	supercont10.6	410958	413229	0.495199	0	1.90261	OK
NCU04697	26025	supercont10.6	421149	422696	0	0	0	OK
NCU04698	26026	supercont10.6	423733	425792	43.3096	30.1476	56.4716	OK
NCU04700	26028	supercont10.6	428255	428707	0	0	0	OK
NCU12076	26030	supercont10.6	432496	433014	0	0	0	OK
NCU04701	26029	supercont10.6	429843	431472	0	0	0	OK
NCU04702	26031	supercont10.6	446380	447917	0	0	0	OK
NCU04703	26032	supercont10.6	448719	449858	0	0	0	OK
NCU04699	26027	supercont10.6	426296	427773	123.864	101.605	146.123	OK
NCU04706	26035	supercont10.6	457145	457943	0	0	0	OK
NCU04707	26036	supercont10.6	461121	461748	0	0	0	OK
NCU04705	26034	supercont10.6	453876	454628	0	0	0	OK
NCU12077	26038	supercont10.6	465574	466364	0	0	0	OK
NCU12078	26039	supercont10.6	467359	467683	0	0	0	OK
NCU04709	26040	supercont10.6	467742	468262	0	0	0	OK
NCU04704	26033	supercont10.6	452914	453610	0	0	0	OK
NCU12079	26042	supercont10.6	483098	483853	2.7442	0	6.05732	OK
NCU04708	26037	supercont10.6	463189	464497	0	0	0	OK
NCU12080	26044	supercont10.6	508921	509916	0	0	0	OK
NCU04710	26041	supercont10.6	473955	476658	0	0	0	OK
NCU04692	26020	supercont10.6	398026	404332	6.38239	1.32971	11.4351	OK
NCU04719	26046	supercont10.6	529087	529812	0	0	0	OK
NCU04713	26043	supercont10.6	484836	487170	7.16514	1.81158	12.5187	OK
NCU04718	26045	supercont10.6	514193	518030	31.3283	20.134	42.5227	OK
NCU07061	26005	supercont10.6	324399	325583	249.132	220.34	277.924	OK
NCU07060	26005	supercont10.6	325518	326684	50.2588	44.4054	56.1122	OK
NCU07120	25944	supercont10.6	77298	78313	168.917	148.046	189.788	OK
NCU07119	25944	supercont10.6	78239	93958	5.98286	3.05415	8.91156	OK
NCU04720	26047	supercont10.6	534861	539145	273.482	240.408	306.557	OK
NCU04723	26050	supercont10.6	549008	550541	1.55188	0	4.04337	OK
NCU04724	26051	supercont10.6	551245	553651	25.379	15.3035	35.4546	OK
NCU04725	26052	supercont10.6	553869	555492	29.6079	18.7253	40.4905	OK
NCU04722	26049	supercont10.6	544174	548024	1.27481	0	3.53297	OK
NCU04728	26054	supercont10.6	568686	570540	17.2153	8.91706	25.5136	OK
NCU04721	26048	supercont10.6	540182	542596	350.086	312.664	387.507	OK
NCU04729	26055	supercont10.6	571729	574391	20.5862	11.5118	29.6606	OK
NCU04730	26056	supercont10.6	574931	578170	66.6473	50.3198	82.9749	OK
NCU04734	26060	supercont10.6	600685	602883	1.38128	0	3.73185	OK
NCU04735	26061	supercont10.6	603596	605147	2.16512	0	5.10799	OK
NCU12081	26062	supercont10.6	611969	612773	1.46532	0	3.88633	OK
NCU04732	26058	supercont10.6	591115	593504	34.7311	22.9445	46.5178	OK
NCU04731	26057	supercont10.6	581976	585458	62.6315	46.8035	78.4595	OK
NCU04733	26059	supercont10.6	595334	598652	2.226	0	5.20995	OK
NCU04726	26053	supercont10.6	560843	564980	29.8606	19.254	40.4673	OK
NCU04727	26053	supercont10.6	564911	566393	4.9723	3.8936	6.051	OK
NCU04737	26064	supercont10.6	622661	624926	13.1149	5.87199	20.3578	OK
NCU04740	26066	supercont10.6	631353	632658	14.8169	7.11839	22.5155	OK
NCU04741	26067	supercont10.6	632766	634165	12.5517	5.466	19.6373	OK
NCU04738	26065	supercont10.6	626670	629487	25.7058	15.5657	35.846	OK
NCU04742	26068	supercont10.6	635618	637833	35.015	23.1803	46.8497	OK
NCU04744	26070	supercont10.6	641820	643585	0.906061	0	2.80981	OK
NCU04743	26069	supercont10.6	638611	641713	32.5769	21.1617	43.9922	OK
NCU04746	26073	supercont10.6	652454	653179	0.834478	0	2.66147	OK
NCU04736	26063	supercont10.6	615194	620621	68.7471	52.1643	85.3299	OK
NCU10519	26072	supercont10.6	648143	650416	9.80599	3.54309	16.0689	OK
NCU10518	26071	supercont10.6	644119	646853	63.4322	47.5034	79.3611	OK
NCU04748	26075	supercont10.6	661120	662921	3.31669	0	6.95905	OK
NCU04752	26078	supercont10.6	678361	680001	0	0	0	OK
NCU04747	26074	supercont10.6	653870	657867	27.9004	17.3362	38.4645	OK
NCU04753	26079	supercont10.6	682093	683705	165.169	139.466	190.873	OK
NCU04754	26080	supercont10.6	683921	685643	26.6812	16.3505	37.012	OK
NCU04755	26081	supercont10.6	686722	690024	12.5638	5.47469	19.6529	OK
NCU04749	26076	supercont10.6	664243	670002	6.98911	1.70173	12.2765	OK
NCU04759	26083	supercont10.6	700741	702771	141.68	117.874	165.486	OK
NCU04757	26082	supercont10.6	690841	694360	43.7888	30.5542	57.0234	OK
NCU04760	26084	supercont10.6	703226	705252	85.9738	67.4294	104.518	OK
NCU04761	26085	supercont10.6	706505	709386	38.3718	25.9828	50.7608	OK
NCU04750	26077	supercont10.6	670645	675081	13.7666	6.68277	20.8504	OK
NCU04751	26077	supercont10.6	675076	676905	3.00672	1.97068	4.04276	OK
NCU04762	26086	supercont10.6	710854	712835	124.994	102.634	147.354	OK
